Symbol,Name,Last Sale,Net Change,% Change,Market Cap
BK,The Bank of New York Mellon Corporation Common Stock,$48.00,-1.80,-3.614%,"38,805,360,000"
CM,Canadian Imperial Bank of Commerce Common Stock,$42.54,-1.94,-4.362%,"38,547,613,768"
KMI,"Kinder Morgan, Inc. Common Stock",$17.14,-0.18,-1.039%,"38,530,775,259"
CARR,Carrier Global Corporation Common Stock ,$46.15,-1.24,-2.617%,"38,497,773,523"
COF,Capital One Financial Corporation Common Stock,$100.94,-4.00,-3.812%,"38,488,422,000"
LULU,lululemon athletica inc. Common Stock,$301.80,-4.07,-1.331%,"38,483,947,627"
APO,"Apollo Global Management, Inc. (New) Common Stock",$67.37,-3.86,-5.419%,"38,419,506,786"
SPG,"Simon Property Group, Inc. Common Stock",$117.30,-4.88,-3.994%,"38,351,679,684"
LNG,"Cheniere Energy, Inc. Common Stock",$153.15,-2.03,-1.308%,"38,082,188,029"
HLT,Hilton Worldwide Holdings Inc. Common Stock ,$142.41,-5.03,-3.412%,"37,945,239,060"
ODFL,"Old Dominion Freight Line, Inc. Common Stock",$342.97,-7.47,-2.132%,"37,891,881,897"
CRH,CRH PLC American Depositary Shares,$50.86,-0.93,-1.796%,"37,835,383,749"
SYY,Sysco Corporation Common Stock,$74.31,-0.53,-0.708%,"37,720,054,652"
IQV,"IQVIA Holdings, Inc. Common Stock",$202.93,-8.67,-4.097%,"37,688,691,480"
BIIB,Biogen Inc. Common Stock,$258.99,-4.03,-1.532%,"37,420,337,458"
WMB,"Williams Companies, Inc. (The) Common Stock",$29.89,-0.48,-1.581%,"36,406,020,000"
ROST,"Ross Stores, Inc. Common Stock",$105.56,-3.48,-3.191%,"36,351,803,710"
GFS,GlobalFoundries Inc. Ordinary Shares,$66.40,-1.11,-1.644%,"36,192,876,814"
CNC,Centene Corporation Common Stock,$65.54,-1.36,-2.033%,"36,096,417,160"
WBD,"Warner Bros. Discovery, Inc. Series A Common Stock ",$14.77,-0.57,-3.716%,"35,867,409,142"
HLN,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),$7.74,-0.05,-0.642%,"35,737,800,722"
WELL,Welltower Inc. Common Stock,$72.45,-2.27,-3.038%,"35,537,377,050"
MFC,Manulife Financial Corporation Common Stock,$19.12,-0.52,-2.648%,"35,529,068,219"
CVE,Cenovus Energy Inc Common Stock,$18.58,0.11,0.596%,"35,472,756,870"
FIS,"Fidelity National Information Services, Inc. Common Stock",$59.76,-3.16,-5.022%,"35,460,356,291"
CMI,Cummins Inc. Common Stock,$250.58,-5.91,-2.304%,"35,425,811,648"
YUM,"Yum! Brands, Inc.",$126.05,-0.73,-0.576%,"35,294,000,000"
ON,ON Semiconductor Corporation Common Stock,$81.41,-1.69,-2.034%,"35,166,507,309"
XEL,Xcel Energy Inc. Common Stock,$64.25,-0.15,-0.233%,"35,160,715,868"
GWW,"W.W. Grainger, Inc. Common Stock",$693.01,-7.39,-1.055%,"35,017,284,552"
OTIS,Otis Worldwide Corporation Common Stock ,$84.15,-1.19,-1.394%,"34,911,265,143"
MRVL,"Marvell Technology, Inc. Common Stock",$40.91,-2.24,-5.191%,"34,904,412,000"
MPLX,MPLX LP Common Units Representing Limited Partner Interests,$34.69,-0.19,-0.545%,"34,802,496,513"
GEHC,GE HealthCare Technologies Inc. Common Stock ,$76.38,-0.25,-0.326%,"34,730,750,106"
DVN,Devon Energy Corporation Common Stock,$52.98,-1.52,-2.789%,"34,648,920,000"
VICI,VICI Properties Inc. Common Stock,$33.22,-0.54,-1.60%,"34,349,254,868"
ROK,"Rockwell Automation, Inc. Common Stock",$298.92,-3.38,-1.118%,"34,310,769,057"
PCG,Pacific Gas & Electric Co. Common Stock,$16.15,-0.17,-1.042%,"34,281,606,373"
WCN,"Waste Connections, Inc. Common Shares",$132.38,-0.83,-0.623%,"34,050,829,139"
KR,Kroger Company (The) Common Stock,$47.25,-0.20,-0.421%,"33,822,583,594"
NWG,"NatWest Group plc American Depositary Shares, (each representing two (2) Ordinary Shares)",$6.96,-0.03,-0.429%,"33,656,587,703"
AMP,"Ameriprise Financial, Inc. Common Stock",$315.58,-21.39,-6.348%,"33,230,574,000"
PRU,"Prudential Financial, Inc. Common Stock",$90.70,-4.03,-4.254%,"33,196,200,000"
CPRT,"Copart, Inc. (DE) Common Stock",$69.64,-1.58,-2.218%,"33,169,532,766"
NEM,Newmont Corporation,$41.74,-0.42,-0.996%,"33,130,654,632"
MTD,"Mettler-Toledo International, Inc. Common Stock","$1,475.57",-14.67,-0.984%,"32,619,208,645"
DHI,"D.R. Horton, Inc. Common Stock",$94.94,1.15,1.226%,"32,601,764,554"
MBLY,Mobileye Global Inc. Class A Common Stock,$40.63,-0.14,-0.343%,"32,581,680,700"
DD,"DuPont de Nemours, Inc. Common Stock",$70.82,-1.28,-1.775%,"32,459,500,843"
SGEN,Seagen Inc. Common Stock,$173.64,-2.72,-1.542%,"32,434,105,686"
ED,"Consolidated Edison, Inc. Common Stock",$91.29,-0.40,-0.436%,"32,412,059,967"
ALC,Alcon Inc. Ordinary Shares,$65.55,-0.70,-1.057%,"32,230,935,000"
HAL,Halliburton Company Common Stock,$35.57,-1.59,-4.279%,"32,159,564,300"
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,$89.60,-1.37,-1.506%,"32,060,907,379"
ILMN,"Illumina, Inc. Common Stock",$202.59,-5.44,-2.615%,"32,009,220,000"
AME,"AMETEK, Inc.",$138.94,-1.83,-1.30%,"31,908,181,919"
URI,"United Rentals, Inc. Common Stock",$453.69,-23.67,-4.959%,"31,467,752,841"
ALL,Allstate Corporation (The) Common Stock,$119.40,-3.00,-2.451%,"31,441,566,180"
VOD,Vodafone Group Plc American Depositary Shares,$11.57,-0.02,-0.173%,"31,360,692,103"
RMD,ResMed Inc. Common Stock,$212.12,-2.51,-1.169%,"31,162,424,686"
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,$60.91,-0.62,-1.008%,"31,021,135,182"
BNTX,BioNTech SE American Depositary Share,$127.29,-1.59,-1.234%,"30,891,424,693"
DLTR,Dollar Tree Inc. Common Stock,$139.64,-2.07,-1.461%,"30,886,200,648"
BCS,Barclays PLC Common Stock,$7.77,-0.29,-3.598%,"30,840,285,477"
APTV,Aptiv PLC Ordinary Shares,$113.43,-3.47,-2.968%,"30,733,810,746"
ORAN,Orange,$11.46,-0.01,-0.087%,"30,465,281,740"
BKR,Baker Hughes Company Class A Common Stock,$30.06,-1.37,-4.359%,"30,397,204,212"
DLR,"Digital Realty Trust, Inc. Common Stock",$104.38,-1.41,-1.333%,"30,390,051,412"
ABC,AmerisourceBergen Corporation Common Stock,$150.00,-1.86,-1.225%,"30,338,728,200"
EA,Electronic Arts Inc. Common Stock,$110.46,-1.82,-1.621%,"30,291,180,254"
PPG,"PPG Industries, Inc. Common Stock",$127.40,-3.81,-2.904%,"29,961,931,108"
FAST,Fastenal Company Common Stock,$52.10,-0.85,-1.605%,"29,740,429,779"
VEON,VEON Ltd. ADS,$17.00,-1.09,-6.025%,"29,735,165,868"
CHT,"Chunghwa Telecom Co., Ltd.",$38.31,-0.25,-0.648%,"29,718,779,457"
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),$91.16,-2.66,-2.835%,"29,683,923,312"
IMO,Imperial Oil Limited Common Stock,$50.67,-0.43,-0.841%,"29,599,018,221"
ENPH,"Enphase Energy, Inc. Common Stock",$215.85,-2.46,-1.127%,"29,462,967,675"
OKE,"ONEOK, Inc. Common Stock",$65.64,-1.45,-2.161%,"29,338,050,189"
BBD,Banco Bradesco Sa American Depositary Shares,$2.75,UNCH,--,"29,265,968,127"
PEG,Public Service Enterprise Group Incorporated Common Stock,$57.76,-1.27,-2.151%,"28,819,337,213"
GLW,Corning Incorporated Common Stock,$33.95,-0.43,-1.251%,"28,740,828,177"
WBA,"Walgreens Boots Alliance, Inc. Common Stock",$33.29,-1.19,-3.451%,"28,712,743,313"
VRSK,"Verisk Analytics, Inc. Common Stock",$183.17,-1.70,-0.92%,"28,645,580,802"
LEN,Lennar Corporation Class A Common Stock,$98.59,-0.49,-0.495%,"28,561,563,915"
STT,State Street Corporation Common Stock,$82.84,-3.75,-4.331%,"28,536,608,135"
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",$121.68,-7.24,-5.616%,"28,521,037,584"
FERG,Ferguson plc Ordinary Shares,$137.16,-2.87,-2.05%,"28,300,390,272"
DFS,Discover Financial Services Common Stock,$105.64,-4.96,-4.485%,"28,205,880,000"
KEYS,Keysight Technologies Inc. Common Stock,$157.42,-0.96,-0.606%,"28,074,927,277"
WEC,"WEC Energy Group, Inc. Common Stock",$88.86,-0.39,-0.437%,"28,029,512,425"
CSGP,"CoStar Group, Inc. Common Stock",$68.87,-1.49,-2.118%,"28,008,744,432"
ALB,Albemarle Corporation Common Stock,$236.75,-16.50,-6.515%,"27,746,621,055"
SLF,Sun Life Financial Inc. Common Stock,$47.31,-0.92,-1.908%,"27,742,445,571"
TU,Telus Corporation Ordinary Shares,$19.27,-0.53,-2.677%,"27,710,260,000"
GPN,Global Payments Inc. Common Stock,$105.21,-3.70,-3.397%,"27,686,437,811"
HPQ,HP Inc. Common Stock,$27.89,-0.38,-1.344%,"27,392,046,250"
TTD,"The Trade Desk, Inc. Class A Common Stock",$55.76,-2.46,-4.225%,"27,366,717,936"
GOLD,Barrick Gold Corporation Common Stock (BC),$15.57,-0.05,-0.32%,"27,330,794,222"
DELL,Dell Technologies Inc. Class C Common Stock ,$37.80,-0.97,-2.502%,"27,069,649,589"
NDAQ,"Nasdaq, Inc. Common Stock",$54.32,-0.81,-1.469%,"26,835,890,051"
CDW,CDW Corporation Common Stock,$196.21,-3.77,-1.885%,"26,565,064,578"
NOK,Nokia Corporation Sponsored American Depositary Shares,$4.74,-0.02,-0.42%,"26,490,510,446"
ULTA,"Ulta Beauty, Inc. Common Stock",$519.93,-4.17,-0.796%,"26,454,439,266"
VEEV,Veeva Systems Inc. Class A Common Stock,$169.36,-3.27,-1.894%,"26,367,397,416"
SBAC,SBA Communications Corporation Class A Common Stock,$243.77,-6.19,-2.476%,"26,318,759,198"
IT,"Gartner, Inc. Common Stock",$332.32,-6.00,-1.773%,"26,273,416,930"
ANSS,"ANSYS, Inc. Common Stock",$300.22,-2.41,-0.796%,"26,152,835,192"
WIT,Wipro Limited Common Stock,$4.73,-0.09,-1.867%,"25,904,728,654"
ES,Eversource Energy (D/B/A) Common Stock,$74.27,-0.65,-0.868%,"25,881,863,975"
CBRE,CBRE Group Inc Common Stock Class A,$81.50,-1.86,-2.231%,"25,749,805,847"
CEG,Constellation Energy Corporation Common Stock ,$78.64,0.57,0.73%,"25,725,588,288"
ZBH,"Zimmer Biomet Holdings, Inc. Common Stock",$122.35,0.44,0.361%,"25,701,359,275"
EIX,Edison International Common Stock,$67.00,-1.29,-1.889%,"25,585,603,158"
FANG,"Diamondback Energy, Inc. Common Stock",$139.94,-2.55,-1.79%,"25,457,685,665"
TLK,"PT Telekomunikasi Indonesia, Tbk",$25.67,-0.03,-0.117%,"25,429,270,976"
ACGL,Arch Capital Group Ltd. Common Stock,$68.38,-1.91,-2.717%,"25,324,259,275"
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),$2.36,-0.02,-0.84%,"25,115,521,738"
TSCO,Tractor Supply Company Common Stock,$226.91,-1.54,-0.674%,"25,065,214,923"
HZNP,Horizon Therapeutics Public Limited Company Ordinary Shares,$109.65,-0.15,-0.137%,"25,043,119,313"
WTW,Willis Towers Watson Public Limited Company Ordinary Shares,$234.51,-4.57,-1.911%,"25,035,434,922"
FNV,Franco-Nevada Corporation,$130.37,-2.35,-1.771%,"24,987,322,506"
TROW,"T. Rowe Price Group, Inc. Common Stock",$111.32,-1.33,-1.181%,"24,980,088,220"
ALGN,"Align Technology, Inc. Common Stock",$321.64,-10.62,-3.196%,"24,862,772,000"
CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,$54.11,-0.79,-1.439%,"24,734,432,480"
AWK,"American Water Works Company, Inc. Common Stock",$135.87,-2.37,-1.714%,"24,709,130,564"
DAL,"Delta Air Lines, Inc. Common Stock",$38.49,-1.24,-3.121%,"24,681,275,831"
MT,Arcelor Mittal NY Registry Shares NEW,$30.59,-0.77,-2.455%,"24,624,950,000"
DB,Deutsche Bank AG Common Stock,$11.91,-0.39,-3.171%,"24,272,580,000"
EFX,"Equifax, Inc. Common Stock",$197.19,-2.76,-1.38%,"24,155,775,000"
RBLX,Roblox Corporation Class A Common Stock,$39.94,-1.41,-3.41%,"24,150,691,622"
CPNG,"Coupang, Inc. Class A Common Stock",$13.64,-0.58,-4.079%,"24,146,867,830"
YUMC,"Yum China Holdings, Inc. Common Stock",$57.64,-2.06,-3.451%,"24,118,402,035"
ARE,"Alexandria Real Estate Equities, Inc. Common Stock",$138.84,-5.49,-3.804%,"24,031,411,159"
SPOT,Spotify Technology S.A. Ordinary Shares,$123.93,-3.06,-2.41%,"23,970,323,599"
AVB,"AvalonBay Communities, Inc. Common Stock",$170.98,-2.72,-1.566%,"23,919,649,074"
TEF,Telefonica SA Common Stock,$4.12,-0.01,-0.242%,"23,793,978,722"
CQP,"Cheniere Energy Partners, LP Cheniere Energy Partners, LP Common Units",$49.01,-0.40,-0.81%,"23,722,389,843"
IR,Ingersoll Rand Inc. Common Stock,$58.14,-1.32,-2.22%,"23,553,543,659"
HEI,Heico Corporation Common Stock,$171.55,-0.98,-0.568%,"23,452,690,564"
FTV,Fortive Corporation Common Stock ,$66.15,-1.00,-1.489%,"23,344,335,000"
WST,"West Pharmaceutical Services, Inc. Common Stock",$315.31,-4.41,-1.379%,"23,343,341,131"
GPC,Genuine Parts Company Common Stock,$165.20,-3.52,-2.086%,"23,319,854,855"
EBAY,eBay Inc. Common Stock,$42.95,-1.06,-2.409%,"23,307,207,787"
MPWR,"Monolithic Power Systems, Inc. Common Stock",$492.67,-12.10,-2.397%,"23,208,205,690"
VMC,Vulcan Materials Company (Holding Company) Common Stock,$174.07,-4.85,-2.711%,"23,135,098,165"
GMAB,Genmab A/S ADS,$35.07,-0.04,-0.114%,"23,132,723,651"
EQR,Equity Residential Common Shares of Beneficial Interest,$60.86,-1.08,-1.744%,"23,041,759,348"
SQM,Sociedad Quimica y Minera S.A. Common Stock,$80.51,-3.90,-4.62%,"22,996,699,922"
PWR,"Quanta Services, Inc. Common Stock",$160.55,-1.88,-1.157%,"22,942,780,596"
ALNY,"Alnylam Pharmaceuticals, Inc. Common Stock",$185.95,-4.46,-2.342%,"22,877,100,112"
HIG,"Hartford Financial Services Group, Inc. (The) Common Stock",$72.08,-1.58,-2.145%,"22,712,408,000"
BGNE,"BeiGene, Ltd. American Depositary Shares",$217.99,-9.70,-4.26%,"22,699,983,189"
EC,Ecopetrol S.A. American Depositary Shares,$11.01,-0.31,-2.739%,"22,634,740,421"
MTB,M&T Bank Corporation Common Stock,$133.64,-6.74,-4.801%,"22,623,247,400"
FSLR,"First Solar, Inc. Common Stock",$211.25,-3.08,-1.437%,"22,520,435,113"
STLD,"Steel Dynamics, Inc.",$128.19,-4.42,-3.333%,"22,506,498,920"
TCOM,Trip.com Group Limited American Depositary Shares,$35.03,-1.91,-5.171%,"22,480,655,826"
FE,FirstEnergy Corp. Common Stock,$39.15,-0.56,-1.41%,"22,403,398,954"
RCI,"Rogers Communication, Inc. Common Stock",$44.19,-1.64,-3.578%,"22,312,649,758"
WY,Weyerhaeuser Company Common Stock,$30.43,-0.34,-1.105%,"22,285,319,210"
NU,Nu Holdings Ltd. Class A Ordinary Shares,$4.74,-0.25,-5.01%,"22,209,573,085"
DDOG,"Datadog, Inc. Class A Common Stock",$69.91,-2.07,-2.876%,"22,200,608,275"
MLM,"Martin Marietta Materials, Inc. Common Stock",$354.19,-9.17,-2.524%,"21,991,902,908"
IFF,"International Flavors & Fragrances, Inc. Common Stock",$86.07,-1.92,-2.182%,"21,944,601,116"
K,Kellogg Company Common Stock,$64.12,-0.60,-0.927%,"21,929,040,000"
ETR,Entergy Corporation Common Stock,$102.86,-0.90,-0.867%,"21,721,614,790"
CNHI,CNH Industrial N.V. Common Shares,$16.16,-0.35,-2.12%,"21,711,093,352"
HRL,Hormel Foods Corporation Common Stock,$39.72,-0.51,-1.268%,"21,703,968,986"
AEE,Ameren Corporation Common Stock,$82.66,-0.49,-0.589%,"21,656,920,000"
FITB,Fifth Third Bancorp Common Stock,$31.69,-2.00,-5.936%,"21,656,502,340"
RJF,"Raymond James Financial, Inc. Common Stock",$100.12,-6.41,-6.017%,"21,560,995,284"
GIB,CGI Inc. Common Stock,$90.26,0.13,0.144%,"21,520,166,036"
EXR,Extra Space Storage Inc Common Stock,$160.41,-3.33,-2.034%,"21,482,352,306"
DASH,"DoorDash, Inc. Class A Common Stock",$55.28,-2.92,-5.017%,"21,460,655,384"
RYAAY,Ryanair Holdings plc American Depositary Shares,$92.68,-3.50,-3.639%,"21,106,285,635"
BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),$16.84,-1.37,-7.523%,"21,053,675,700"
DOV,Dover Corporation Common Stock,$150.16,-2.31,-1.515%,"20,979,334,112"
UMC,United Microelectronics Corporation (NEW) Common Stock,$8.38,-0.12,-1.412%,"20,919,311,568"
LI,Li Auto Inc. American Depositary Shares,$21.43,-0.86,-3.858%,"20,910,366,453"
DTE,DTE Energy Company Common Stock,$106.73,-0.60,-0.559%,"20,678,082,699"
VRSN,"VeriSign, Inc. Common Stock",$196.09,-2.24,-1.129%,"20,565,783,310"
AEM,Agnico Eagle Mines Limited Common Stock,$44.96,0.19,0.424%,"20,522,679,708"
TSN,"Tyson Foods, Inc. Common Stock",$57.64,-0.87,-1.487%,"20,498,280,161"
CHD,"Church & Dwight Company, Inc. Common Stock",$83.63,-0.02,-0.024%,"20,409,124,159"
IX,Orix Corp Ads Common Stock,$88.40,-1.02,-1.141%,"20,326,324,897"
ZTO,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share.",$24.98,-0.61,-2.384%,"20,227,133,238"
HBAN,Huntington Bancshares Incorporated Common Stock,$13.74,-0.70,-4.848%,"19,827,051,986"
CTRA,Coterra Energy Inc. Common Stock,$25.11,-0.04,-0.159%,"19,798,415,184"
LH,Laboratory Corporation of America Holdings Common Stock,$224.15,-5.81,-2.527%,"19,770,030,000"
ZM,"Zoom Video Communications, Inc. Class A Common Stock",$67.62,-1.29,-1.872%,"19,766,829,125"
TDY,Teledyne Technologies Incorporated Common Stock,$421.11,-7.72,-1.80%,"19,737,885,973"
BAX,Baxter International Inc. Common Stock,$38.99,-0.45,-1.141%,"19,677,167,752"
PODD,Insulet Corporation Common Stock,$283.12,-3.05,-1.066%,"19,662,316,793"
LUV,Southwest Airlines Company Common Stock,$33.08,-0.82,-2.419%,"19,658,999,967"
PPL,PPL Corporation Common Stock,$26.58,-0.42,-1.556%,"19,580,897,359"
HUBS,"HubSpot, Inc. Common Stock",$392.93,-10.51,-2.605%,"19,407,693,256"
TECK,Teck Resources Ltd Ordinary Shares,$37.86,-1.35,-3.443%,"19,395,028,171"
HOLX,"Hologic, Inc. Common Stock",$78.49,0.23,0.294%,"19,352,025,501"
TS,Tenaris S.A. American Depositary Shares,$32.72,-1.07,-3.167%,"19,313,582,539"
RF,Regions Financial Corporation Common Stock,$20.66,-1.10,-5.055%,"19,305,646,220"
MKC,"McCormick & Company, Incorporated Common Stock",$72.00,-0.74,-1.017%,"19,303,452,864"
LPLA,LPL Financial Holdings Inc. Common Stock,$242.49,-10.66,-4.211%,"19,216,847,278"
PFG,Principal Financial Group Inc Common Stock,$78.91,-4.32,-5.19%,"19,183,346,346"
INVH,Invitation Homes Inc. Common Stock,$31.27,-0.36,-1.138%,"19,118,833,915"
HPE,Hewlett Packard Enterprise Company Common Stock,$14.71,-0.39,-2.583%,"19,076,122,687"
TTWO,"Take-Two Interactive Software, Inc. Common Stock",$112.96,-3.35,-2.88%,"19,053,474,796"
ARGX,argenx SE American Depositary Shares,$341.44,7.21,2.157%,"18,944,231,268"
NET,"Cloudflare, Inc. Class A Common Stock",$57.37,-1.93,-3.255%,"18,937,033,820"
FTS,Fortis Inc. Common Shares,$38.92,-0.26,-0.664%,"18,767,224,000"
QSR,Restaurant Brands International Inc. Common Shares,$61.02,-1.58,-2.524%,"18,741,831,445"
VTR,"Ventas, Inc. Common Stock",$46.60,-1.39,-2.896%,"18,639,700,875"
JBHT,"J.B. Hunt Transport Services, Inc. Common Stock",$179.61,-3.98,-2.168%,"18,633,280,230"
GRMN,Garmin Ltd. Common Stock (Switzerland),$96.78,-1.35,-1.376%,"18,549,235,436"
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,$102.70,-2.87,-2.719%,"18,522,181,210"
CLX,Clorox Company (The) Common Stock,$149.36,-1.85,-1.223%,"18,449,683,246"
ERIC,Ericsson American Depositary Shares,$5.54,0.02,0.362%,"18,448,148,445"
WAT,Waters Corporation Common Stock,$309.35,-0.47,-0.152%,"18,377,733,326"
PKX,POSCO Holdings Inc. American Depositary Shares (Each representing 1/4th of a share of Common Stock),$60.59,-2.03,-3.242%,"18,374,523,400"
CAH,"Cardinal Health, Inc. Common Stock",$71.29,-1.36,-1.872%,"18,367,088,516"
PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),$33.29,-0.37,-1.099%,"18,361,565,560"
STE,STERIS plc (Ireland) Ordinary Shares,$182.52,2.23,1.237%,"18,121,396,536"
NTRS,Northern Trust Corporation Common Stock,$86.91,-5.18,-5.625%,"18,114,477,480"
XYL,Xylem Inc. Common Stock New,$100.48,-1.29,-1.268%,"18,112,104,794"
ICLR,ICON plc Ordinary Shares,$221.60,-7.18,-3.138%,"18,092,593,826"
CINF,Cincinnati Financial Corporation Common Stock,$114.91,-2.09,-1.786%,"18,052,361,000"
SWKS,"Skyworks Solutions, Inc. Common Stock",$113.37,-1.35,-1.177%,"18,022,901,880"
MOS,Mosaic Company (The) Common Stock,$52.54,-1.80,-3.312%,"17,888,873,526"
IEP,"Icahn Enterprises, L.P. Common Stock",$52.95,-0.80,-1.488%,"17,869,245,705"
OMC,Omnicom Group Inc. Common Stock,$87.98,-2.08,-2.31%,"17,834,719,477"
MAA,"Mid-America Apartment Communities, Inc. Common Stock",$152.91,-3.01,-1.93%,"17,829,125,719"
FOXA,Fox Corporation Class A Common Stock,$33.27,-1.23,-3.565%,"17,784,863,999"
WPM,Wheaton Precious Metals Corp Common Shares (Canada),$39.06,0.34,0.878%,"17,653,673,218"
DRI,"Darden Restaurants, Inc. Common Stock",$144.66,-1.07,-0.734%,"17,605,888,119"
SEDG,"SolarEdge Technologies, Inc. Common Stock",$313.53,-11.40,-3.508%,"17,599,506,156"
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),$6.43,-0.22,-3.308%,"17,596,040,613"
FRC,FIRST REPUBLIC BANK Common Stock,$96.01,-18.99,-16.513%,"17,562,665,062"
CNP,"CenterPoint Energy, Inc (Holding Co) Common Stock",$27.88,-0.10,-0.357%,"17,558,509,625"
EXPD,"Expeditors International of Washington, Inc. Common Stock",$110.31,-0.56,-0.505%,"17,554,334,519"
FICO,Fair Isaac Corproation Common Stock,$696.43,-4.11,-0.587%,"17,518,541,346"
BBY,"Best Buy Co., Inc. Common Stock",$79.00,-2.15,-2.649%,"17,479,891,866"
RCL,D/B/A Royal Caribbean Cruises Ltd. Common Stock,$68.25,-3.95,-5.471%,"17,420,042,435"
HWM,Howmet Aerospace Inc. Common Stock,$42.06,-1.67,-3.819%,"17,340,616,923"
CFG,"Citizens Financial Group, Inc. Common Stock",$35.75,-2.33,-6.119%,"17,306,805,945"
BMRN,BioMarin Pharmaceutical Inc. Common Stock,$92.99,-1.32,-1.40%,"17,282,090,606"
NVR,"NVR, Inc. Common Stock","$5,308.12",-28.64,-0.537%,"17,247,913,181"
MKL,Markel Corporation Common Stock,"$1,285.71",-30.60,-2.325%,"17,239,583,963"
PAYC,"Paycom Software, Inc. Common Stock",$285.75,-3.08,-1.066%,"17,236,747,753"
CMS,CMS Energy Corporation Common Stock,$59.13,-0.63,-1.054%,"17,222,451,850"
BALL,Ball Corporation Common Stock,$54.69,-0.82,-1.477%,"17,168,293,004"
ROL,"Rollins, Inc. Common Stock",$34.81,-0.22,-0.628%,"17,136,268,645"
EPAM,"EPAM Systems, Inc. Common Stock",$296.13,-10.51,-3.427%,"17,073,375,150"
